API,Frequency
92735b605880fe8e27f1fa1f2d4ea2ae,1
928208ec6578f7a6856723dd1172b823,1
928bed09139d07089317f873eb589900,1
92c152fcc91b3e61235922f18a650576,1
92d1d17616f9ff6ec181cf699e8e25b0,1
"92d41ef950553e7d84b7d49ea3480f07.exe.dll,DllMain",1
92ee644fb0d0d28ca0fa06f8a0012b17,1
933d764c482b52827afe9068873e3011,1
934c15ba679a34821ee776cf85a1129c,1
93908bbeff492712a9ea464c6de2c868,1
93989ee2a756514d10e73cd362943edf,1
9399428b60d033f7f4e9e000ff599de6,1
93ace10912d81420cc92eb6cf313dddc,1
93c233360b3d25afab7dbfd9bd462bc2,1
93c893ba7f264c66a4461cb59fa5c59d,1
"93d6e101966477643bc29e2310b3ce2d.exe.dll,DllMain",1
93f003159c021b7b308022c269b5e39a,1
93f0b79095e9c7f0399850ed5fdf5253,1
9404d0c0734d0e06e3d3b3a5f27a76f2,1
9409234a575ba9d93496cb6e04af1b21,1
940ae1cff952a22a6adc9ae075c7cc4f,1
94105fdec1373bba88c3b1a85e615cf0,1
"945c8d25ac16d5d0fa6f6d7a271cbeff.exe.dll,DllMain",1
9460c396655b1cdf1fe82ad31c61fac4,1
948244b6b1e646c65fb408acd6e3c3dc,1
94bc8b450dc3ba49d4d9e4ee4de18f98,1
94dc20af53175a30474970cddd424e9f,1
94f494998f54b47d93ab692797672f26,1
95034e07f5a15d9c83a4b5d748549c77,1
"9523806307cae0e81d8d20c486bc115c.exe.dll,DllMain",1
9541e3ec9d939db22784d757a15eee5a,1
954bebb2babd802778bc29f1e3c77657,1
954c7d37588f3816fffe84221a26f6a2,1
9557ace369ffcd2bd9d83fb4c30b329d,1
9581bd9245e9d3f864a2fac526ff91ea,1
9582df5ca27850f5712714a365c0bf1f,1
958c0a9b89cb1c96a1f5adce353c91d0,1
95ace3308978c4fad853c902fa8c28c1,1
95b70f54b4a5439217328407259452cc,1
95baa85192c5ca05747c473a8fd73ce9,1
95bf27ba3b7dc91df645f7478ba6e46f,1
95d0c464a1d4dad9e4b5b9b2c1fc0dfc,1
95d5a82341881598288dd165d3f35831,1
95dacc5f6fa45165bd9817d0670e6075,1
"95dd6a11fcba7eaabf9db1bc9d08d54d.exe.dll,DllMain",1
95e08dd678ee9073cc64a18bc87495f4,1
95f59fc92762a666c159950868013dc4,1
95fa73eadc2999669ce99a35c425b586,1
9604b49ca3160fa37f9dfdf142a3a9b0,1
"960677821cbcf853ad6598d137190223.exe.dll,DllMain",1
9613b4dd680976f01fab39cd6a046a21,1
961577809767774346c1b9995f069f6b,1
962f0ff939e9606353fb3d9ece4e1395,1
96387397b71d43b80fdcf9bf202563c6,1
9642149592c5a667cf9a0f28da45515d,1
9642c37132249281119e2a4490a3f6fb,1
96450e79e9d797dadd37ecec6840147d,1
9653ae80fbc9f73dafc6f67a869b1470,1
9663234b-35b6-4852-b0bb-5086e57c67c0,1
966c26e984ba617c85ae6fe547ee4920,1
968a465249104e01dedb32407e91c1bb,1
968e9a7dab4d1d7345f93dde8946bf71,1
969199902d98d79f0336e8687f40ba7a,1
96961f55d13e7de8b8cbc0339ddb08ea,1
96a11d6e6eeb286d9bca66e948515e4f,1
96aac3b2f6a7877d8c954f4cf27db30e,1
96ad5b02b964bb72e46e91ccd0452b80,1
96d013c0645c0550821872aa67ff88d1.exe.dll,1
96d29c099c4967669579c43efb984868,1
96d36053940f0a175f9dc9b24e4096f3,1
96dcf6b92b1b773c65e275e2c37517d9,1
96ddb60e1f3dd8182e303304eaf5ddae,1
97407f31ed82c69a490296210235adbc,1
9743968ed9c84a2cb032416e0e9944cf,1
97487d560bc67b3754f352223ec8324b,1
97607d88635146ef5eed30d1d045d235,1
97708799c6514ca3a9f70519204702be,1
9774c61d9fa780c07bd4cdf477754458,1
97761842af85156a47b443d8bd501f7b,1
978183539a6a9a63fea37a38a001ac4a,1
978e43f36e9f8fa67057591566b2472e,1
979a208f3f5b9d9e8f909776d3606f41,1
979cd0f5a3ffc69af74d54a5e5fc3a92,1
97b4cb4fb2bb522c6a507647278fb291,1
97c15f07916f598be15146ae93da1b45,1
97c3932e559957033c111910cbafdbcb,1
97d55bcc018ee964bd3e2cfb3a4feade,1
97e703512fc84a8568b6bb31202f3252.exe.dll,1
97fce3944d27d852e3dddfba7266d77a,1
98004169a5b55ed3b5cd532ad48fbc19,1
98062e3ea169f87ce3b0dd3aa579a7bd,1
98528ec8a9790dfee5dc40770b56dfd1,1
98672189f56ab1319b05c15bddc2bb01,1
98766de64ad091f1d4f5330f8432819a,1
989dbe38e5be5c95b37a28ae33e98f5a,1
98a85521cc46293f8d275ab5ee446a24,1
98ad44a2cd2c2f0f48071b0d05555f0c,1
98c9534196b9ffc2c1c394f413815c94,1
98d438af3cb5985d1f1c92e6837e96fd,1
98d5f87d4dba3b8c0fc204c225a56755,1
98e402ee974641cbd80001343cdc6f58,1
98f7dd5aae75cd8ec7a977d7ef62f458,1
990b2e6019c0adf9ca1b32e1534b9f1a,1
990be9a9a04fa8601098ace7307599d1,1
9913eaf190c4e70ca4c03e24a65c94e5,1
99142a630768b3e29bf12404e1fb9d60,1
991765ced1ba93651f8507f6c43bd6f1,1
9919a82969ac87f21264c2040c85a48f,1
991d6b527c36aaf6c27d9498eca4d0ba,1
99258d70db6f2642e8dd76b8d7bb35ae,1
9928e3460bdcebeb7815787cb7da9ca1,1
992e977cf9cd136c4d5884eb73b82877,1
99547ffc51d68aede1d496eb015921fc,1
995edcc04fd5ee79f4d1a1415abc8caf,1
99631ea2a428f8f337c94bb90969d2f6,1
99715fe9343058c03acba05825c85aa8,1
9982eiMdnelk8sztqtAK,1
998ec7d2b71d2c32430a85fd9e10ec3a,1
9999047d0d682e349bc8d997f18a4de1,1
99a4dc7200f902d30cb4de7d7215d972,1
99cd7eb466303d7dc3384f6c3a6871db,1
99dc4c1b72bc48c567d8b9122c493181,1
99e54219a59fa69a54a89c4c95937781,1
99fc9eb0cfe2920b5d11f5bea2de4824.exe.dll,1
9CB92BF8RVYLuhGsXnJwcoL,1
9EuPX0mspP9djJwskdJg4WXrwLVbmbwalHiZv,1
9FSz0xBCrS4LMc7SY8Hh9U0KNxzWBRw5K92v2YX1QWzzccbErx,1
9GoldenRod,1
9ILuIMngNdMuzngHHMAY9BVvKTDwm0yZ13RpFsRY,1
9Ks15UrBjXQh8,1
9SKwGzUyrs,1
9a10fb5553007c879a775d4fa67d13e9,1
9a3995f36731e50a6934f37c4fca1a0b,1
9a470de4fa85b8497cd019d088380a6e,1
9a4da2af459f152caee9c38c41e6c7f9,1
9a5df73e3193f14444962d0560abeab0,1
9a613dd1dcc2b822e048f77e83090cf7,1
9a7af4d3c07f805091f5313ef088f610,1
9a812991c8402076ed162c152d102988,1
9a86ce53efb7ec581812c3909c4f4507,1
9a86e86bd9c384ce9c2ede2d35e521ed,1
9a92c7afae45828341bebba2a5984a2c,1
9aa022645ab808f514efa78cc4669dfc,1
9ab0cb6742868ec1d643809c0ac1552d,1
9ab507b45b44d7162b4e247109125c7c,1
9ad0a38f217fd925a251e8f70fd8fb6b,1
9ad47f2d1161bae2723d387809c367e3,1
9ad70eaa9299393e880860cbe573df00,1
9afa7580b6569260a518ce852e8ca14e,1
9b005864716225ed5b876849df441825,1
9b0dbf5c18138afd111779e2e30c58c1,1
9b1a32984bfa508e5b409de8d73347a6,1
9b1c13b579c38332e697ad5f21013f91,1
9b284a6948cb4515f9723c13da7f8831,1
9b298bca8e96c4d6ce28dbee89ad647b,1
9b2f0516b6c3a24fa526c5996100abd9,1
9b383c5361d74ccb252bc385fdfc859c,1
9b3d1ca51a7093dd9d0a986f6383979c,1
9b46c5ef14895db15b4797c7f4e3bd68,1
9b5442d3d3645ac3dce5d86108ba5f7e,1
9b8056e8b79aec46e7f072f9abce95b9,1
9b969e1cf6c62f395c1ac09c78cb6ba0,1
9b9e0f8ef713e0ad5fa08e7422cba430,1
9ba11ed52645e168c9928d0fa95b517e,1
9ba75eb497f28759d357352c5fe43f19,1
9babf24c4e62deafd1126d5886c43e38,1
9bb04ac7bd8894b4c7863aa0fedabe86,1
9bb7698b5ee20b3df1c9ff81f9f9ada6,1
9bc0b9e7900987977176e0a48041c955,1
9be6656d1d3fc7c8a80d437813877a30,1
9bfe51a1642a675844214c3c18cf30b5,1
9bfec0938be51147e233fd6dc4c7c036,1
9c25af05d17f70267c626b7ed98d7910,1
"9c2b519b9a64ecef457d16a4c5b771d3.exe.dll,DllMain",1
9c5245ef702a6a9fbbb409ecd4efe5a3,1
9c6847ebe3206a47d2f5b3fa347881e2,1
9c6d3214a3ae273354bf9b5f4b1b1564,1
9c7a2f027c8b667e3a04bc6344057a9e,1
9c80923cd2dc2872a988fbd9bf92c187,1
9c819883aacb17082f784671f0d79bac,1
9c9288775ff618850d3d90ac9d7ce6ae,1
9c9c2b504baae7a50f978d051d3cc907,1
9cb0ea5479999dcc8e85ff769c0d19df,1
9cb1oeeRN0jlNy2YU5ntweHyaHYTg,1
9cb4b0a6141294ff2c5c5ffe3acd8d78,1
9cc44d87308c775934b568fadcfca84d,1
9cca4dc80d2d880ee0bf673a3c273840,1
9ce67bf3c70e36a28842f4edfb88183c,1
9d08e0b58e398d1eba2c0478e02d4414,1
9d0e02f636c8b2a9173f4634b750e665,1
9d11177b02c8e00c9c2b91bcf352c263,1
9d400d71f800085093d26acea0f55711,1
9d44e535ca5d6b0b61333dbbe853dc61,1
9d57d46ef96aead37416c95b3687c579,1
9d63309aa72a4086e0e88ba6511c3c44,1
9d6a85e94aeb75c469107fc48790953e,1
9d73f87333d84b3ae92c0d880fed8ece,1
9d820463d16cc68ad1620c735ce7ce53,1
9d918c276d207ac06dadbcc19f468645,1
9d947186416353af99d5996d10a27d2f,1
9d96fdd0e5f9c57fe9bc77fe67917fef,1
9d9821be1cf1532058af43be7bc56fbf,1
9dab5c990fb37dfecbaed8d857db391c,1
9dad2c94c205f54d95ce8142c298368f,1
9dbfe53de494b653c5505ebd35c603d7,1
9dc80abc88686771b218ca7761de1ace,1
9ddc16930bfebaf323ecbf8f02fc89bb,1
9dedf88654d644e279ed87e739a63e3d,1
9df31ef9886d9d58e3bfdcb6f5b263b6,1
9dkJUQBZwOt9jxOB5,1
9e0128cd2fade37e5566124f82c8292e,1
9e0a7eb054fb296616188ce7e04d4f6b,1
9e265cd61fa10eb09dafa2702d068bbd,1
9e2ab0ec3ed25fc753f2f7803eeb60c7,1
9e30402f1ca287b88a6c97d069c62123,1
9e32e24154b154e7ec41ce06f967f16a,1
9e36d6df62d8bdbc765ac1185224baea,1
9e3febb376a95a20a7694e75ae71c446,1
9e42ca593e6442028663673299e1a65a,1
9e478d82-4ddf-4ad4-9f4c-a606d2c12eaf,1
9e63293189db8cf4e6c7321e5e46f85b,1
9e8325edf6ddcb46f7d12152a02c8f9f,1
9e90ca8517c7b1d94e3fe0cd2b2c3a59,1
9ea0f5318cd1e3de3bb84c9028c79c32,1
9ea4a4b9f08c94817fc4e6995d858c13,1
9eae0a152af46704922ae3cc5c30f9f5,1
9eb55012363044dd675df1fa7f7ff9ac,1
9eb6b3b9a9b81037e1566442340709eb,1
9eb6cd8f845c717462f1fe5c9b5464e1,1
9ebf752e232f88ab719aeedf13f239b3,1
9ed5dcde5f8640754cda927d96bf5674,1
9edd68e1ae55e1bf86fb69296dba9dee,1
9eddfdf0386c82836803b073c0c89197,1
9ee0a19cfe2a283fb7e1fd73253d349b,1
9f1182082c7f6d96d472323a4297a8a8,1
9f1884daf38acf82de2671e43ed8cc18,1
"9f1e31839262ed77e29ca3a71f3addb4.25587.dll,DllMain",1
9f673094a47583ba1db57cc3a538f2a1,1
9f7a8d2f55bf74eebdfff7893a108a67,1
9f81e04aef4574fa1b85365eef985083,1
9f8931b4827d7f8bdb88040df1265687,1
9f90f1c8936cf89740771e134a2d4066,1
9f9b4eb7d9c3aa8ba5fdaf7dec427034.exe 9f9b4eb7d9c3aa8ba5fdaf7dec427034.exe ENABLE,1
9fb182f9f09489e54fc6fa64b8ebccc7,1
9fbef4b1eada81d10111ff4dc8c572b0,1
9fca843b82b8d7f508cedce34a3de266,1
9fd030dc90fb70f3e14c75f8296cb8b4,1
9fd6482d19fa2f3aade67f5678bd47c6,1
9fd6b7188762a4f8c07614e5d23cf2d1,1
9ff3197e3090dfba4bc122d8c5b8e791,1
9ff7c5af3471575a5602f0ef81be6743,1
9hgok8,1
9j6CCih,1
9kNPR9psxzNs2XF695_UmYln,1
9nWwEs2kVdrhiGa3r7daUZjZuI,1
9qIdCUJVud,1
9udM8yj41iTPPKHWUZkj,1
9ve8-h2o,1
9wcI3t2X7v7,1
??0?$basic_ofstream@DU?$char_traits@D@std@@@std@@QAE@PBDH@Z,1
??0exception@@QAE@ABV0@@Z,1
??0logic_error@std@@QAE@ABV01@@Z,1
??0out_of_range@std@@QAE@ABV01@@Z,1
??1?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAE@XZ,1
??1out_of_range@std@@UAE@XZ,1
??1type_info@@UAE@XZ,2
??1type_info@@UEAA@XZ,1
??3@YAXPEAX@Z,1
??6std@@YAAAV?$basic_ostream@DU?$char_traits@D@std@@@0@AAV10@PBD@Z,1
??8std@@YA_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@0@PBD@Z,1
??Hstd@@YA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@0@ABV10@0@Z,1
??_7out_of_range@std@@6B@,1
??_D?$basic_ofstream@DU?$char_traits@D@std@@@std@@QAEXXZ,1
??_V@YAXPEAX@Z,1
?_Tidy@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAEX_N@Z,1
?_Xlen@std@@YAXXZ,1
?close@?$basic_ofstream@DU?$char_traits@D@std@@@std@@QAEXXZ,1
?find@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QBEIPBDII@Z,1
?linkid=120722,2
?npos@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@2IB,1
?p=gmzgcobuge5gi3bpgu4dkmbz,1
?terminate@@YAXXZ,1
?write@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAEAAV12@PBDH@Z,1
@WanaDecryptor@,2
A0C1320CD401788406FC9ED6EB1B8D5,1
A36X73D1A73I5IU0X58,1
AASHNosznogz,1
ABLGCwnpwNw,1
ACCApi,1
ACLAoT,1
ACTIVITION,1
AChPSdweybBrc,1
ADODB,1
AF2wY28,1
AFxuTIfbdis,1
AGIgTB,1
AGXSqUlmtPY,1
AHDIGScSn,1
AHbbJFjBXjhWVe,1
AHklYBLg,1
AICzqlN,1
AIIklJG,1
AIM GODS,1
AInPQaYDB6,1
AJjbpQrbaKv,1
AKIftuB,1
AKKxqknDToe,1
AKSacIqF7pGvYfaA7VIWAc9FJWbf6kp,1
ALPfmScVWrhYQE,1
AM6p4h9HDRVrPwzz61v07snODxh5fKKX6hWDy9cgUFkUWdr9KsZj3Jw8eGFm,1
ANAD4UTT,1
ANTIVM,1
ANbtKQOh,1
ANgR9rR,1
ANsfmwAf,1
AO4svKnNL,1
AOhQVVWUk,1
AOlKlZ,1
AQ3QP83,1
ARLHBL,1
AS OLEDB,1
AS06078677,1
AS6mBUSX,1
AShWCrYsHjW,1
ATLauncher,1
ATLauncher-setup-1.3.0.0.exe,1
AUDIODG,1
AVG.exe AVG.exe ENABLE,1
AVUcLZqbLxrke,1
AWrVsCpjBN,1
AXmRbdGC,1
A_SHAFinal,1
A_SHAInit,1
A_SHAUpdate,1
Aakond32,1
AbXQrP,1
Abaddon,1
Abikipga,1
AbortPrinter,1
Abqfkppa,1
"Abstricted.myi;$Legals=$Ijussite.SubString(2060,3);.$Legals($Ijussite)",1
Abyhu2,1
Ac4k16M5JuZ3cBUzCeuZfRwt20LYrImECkDEo2qhe7JRV,1
AcceptEx,1
Accessible,1
AccessibleHandler,1
AccessibleMarshal,1
AccountSmallLogo,1
AcquireCredentialsHandleW,1
AcroExt,2
ActiveX,1
AdLqcEpQBCpG,1
AddAccessDeniedAce,1
AddAce,1
AddClipboardFormatListener,1
AddConsoleAliasW,2
AddInProcess,1
AddInUtil,1
AddIntegrityLabelToBoundaryDescriptor,2
AddLocalAlternateComputerNameA,2
AddLocalAlternateComputerNameW,2
AddMandatoryAce,2
AddOfficeProduct,1
AddSecureMemoryCacheCallback,2
AdjustCalendarDate,2
Adobe AIR,1
Adobe Acrobat,1
Adobe Reader PDF,1
AdobeHunspellPlugin,1
AdvancedRun,2
AeEonJm,1
AeZJpZGZ,1
AeeL4rc,2
AeroAdmin,1
AfraidDns_Warz,1
AftVIzcrXm,1
AgGlbg,1
AgentCtl,1
AgentDP2,1
AgentDPv,1
AgentMPx,1
AgentPsh,1
AgentSR,1
Agentserver,1
AgwTyVCOKkp,1
Ahdknh32,1
AhulwmZLgEIpSc,1
AiUeisspuNPD,1
Aiboclbf,1
Aillgk32,1
Ajiihecg,1
Akgdcp32,1
AknbPaHLYY,1
AllPasswords-output_20250810121619,1
Alloc,1
AllocateUserPhysicalPages,2
AllocateUserPhysicalPagesNuma,2
AlpcAdjustCompletionListConcurrencyCount,1
AlpcFreeCompletionListMessage,1
AlpcGetCompletionListLastMessageInformation,1
AlpcGetCompletionListMessageAttributes,1
AlpcGetHeaderSize,1
AlpcGetMessageAttribute,1
AlpcGetMessageFromCompletionList,1
AlpcGetOutstandingCompletionListMessageCount,1
AlpcInitializeMessageAttribute,1
AlpcMaxAllowedMessageLength,1
AlpcRegisterCompletionList,1
AlpcRegisterCompletionListWorkerThread,1
AlpcRundownCompletionList,1
AlpcUnregisterCompletionList,1
AlpcUnregisterCompletionListWorkerThread,1
Alternative Flash Playe,1
Alternative Flash Playe.exe Alternative Flash Playe.exe ENABLE,1
AlternativeEdgeCookies-output_20250524101530,1
AlternativeEdgeCookies-output_20250810121619,1
Amgohj32,1
Amrhb,1
AmvXVUtLZr,1
Anegdhog,1
Anmd,1
Annotations,1
Anti-Malware Servicei,1
AnyDesk,1
AoBuYp,1
AoayKCSrqVOGyS,1
Aoqakg32,1
Ap5oe53,1
ApQOmitQVvB34RoUSYPj0lFCfL5Sxl,1
ApUQTVQHr,1
AppCompat,1
Appare,1
AppendMenuA,1
AppendMenuW,1
ApphelpCheckExe,1
ApplyControlToken,1
ApzTLRqOoDqx,1
AqDoIlruwepM6XqeK19UJG7qTFs4,1
AqvdhfXeAXeRCC,1
ArIvbnLgTwNB,1
Arbiters,1
Arbiters:bin -r,1
Arctic,1
ArhdLlTmjjc,1
ArjxBSiwgdPJ,1
AsIEtZa,1
AssignProcessToJobObject,1
AsusCertService,1
AsyncClient2,2
AtnVjSAtqBdo,1
AudioR,1
AutoHotkey,1
AutoHotkeyUX,1
Autofill-output_20250810121619,1
AviDVDCopy,1
AxfASHxRdwrWj,1
Ay6NG0F6W31r02DmYDfvXlcoXOiJ0g7CZGFgavsjaHVxbb7p79qA9PCcolLF,1
AzfXuPzeXTQa,1
B1TybFqcJRc3TqdgncofPdwbU3Fj,1
B2DAD187,1
B35G45P5L32P8SK8D78,1
B37Z63A6Z73E0CF3X31,1
B41H74C2M04T7QG1R38,1
B4naxstjTZq9ofIHnuxs7e2YN,1
B8OR372M,1
B8iO2vkXRmeibkpLw5v6EmK,1
BA5LW36C,1
BAMParser1,1
BASSMOD_Free,1
BASSMOD_Init,1
BASSMOD_MusicFree,1
BASSMOD_MusicLoad,1
BASSMOD_MusicPlay,1
BAWxhmuYFqoHFO,1
BCJwbqJUGZcOl,1
BDKOSplRvtWA,1
BE7E.tmp.bat,1
BFIDGDAKFH,1
BGIJJKKJJDAA & exit,1
BGhfFrEN,1
BGx2t2pM2MO8jObw1vGlHj4yu7C,1
BIfqBYtWZCWdQZ,1
BJPQnFaVXUr,1
BKhEZee,1
BLITZEDGRABBERV12,1
BLIrlccnw,1
BLSHXnJWplNm,1
BLTdibbicdedi,1
BLpvFR,1
BLsozRXHEBmIt,1
BNdLoymIEKuRV,1
BPWA9Mx2yNB7hHc0lxsGJMNBIzRanc,1
BQZonx42o2dgTPHko0W,1
BRZmsrRnXacY,1
BSTR_UserMarshal64,2
BSTR_UserSize64,2
BSensqoToml,1
BTMob,1
BTdSoHbau,1
BUILT,1
BV9he,1
BVZwLdAlHdo,1
BVayLw,1
BWbjkBs,1
BWenXXWY,1
BYhHcZyz,1
BZ2_bzDecompress,2
BZ2_bzDecompressEnd,2
BZ2_bzDecompressInit,2
BZRskIswVX,1
BaLJXIOSidVY,1
BabyBoy,1
BabyGirl,1
BackupRead,1
BackupSeek,1
BackupWrite,1
Bara,2
BaseCheckAppcompatCache,1
BaseCheckAppcompatCacheEx,1
BaseCheckRunApp,1
BaseCleanupAppcompatCacheSupport,1
BaseDllReadWriteIniFile,1
BaseFlushAppcompatCache,1
BaseFormatObjectAttributes,1
BaseFormatTimeOut,1
BaseGenerateAppCompatData,1
BaseGetNamedObjectDirectory,1
BaseInitAppcompatCacheSupport,1
BaseQueryModuleData,1
BaseSetLastNTError,1
BaseThreadInitThunk,1
BaseUpdateAppcompatCache,1
BaseVerifyUnicodeString,1
Basebrd,1
Basep8BitStringToDynamicUnicodeString,1
BasepAllocateActivationContextActivationBlock,1
BasepAnsiStringToDynamicUnicodeString,1
BasepCheckAppCompat,1
BasepCheckBadapp,1
BasepCheckWinSaferRestrictions,1
BasepFreeActivationContextActivationBlock,1
BasepFreeAppCompatData,1
BasepMapModuleHandle,1
BbtxSmFvqPT,1
BcRTyt,1
Bcgllkgh,1
BcqgCmWY,1
BdCFbREZbnTf,1
Beep,2
BeginDeferWindowPos,1
BeginEnumeration,2
BeginMethodEnumeration,2
BeginPanningFeedback,2
BeginUpdateResourceW,1
BekkWq,1
BestFive,1
BfBEqx,1
BftTlDYOR,1
BfvxKQuba,1
Bgcedtxsf,1
Bgnljbie,1
Bilgisi,1
BindIoCompletionCallback,1
Bjceac32,1
BkLzLchFlyfofz,1
Bkdidpfi,1
BkkKYrQ,1
Blandly Rootkit,1
BlcqxN,1
Bldlhi32,1
BlessIWbemServices,2
BlessIWbemServicesObject,2
BlockInput,2
BlockServerDriver,1
BlockcomponentMonitordll,1
BmdTSbCkKxKe,1
Bn7FLRkV2WUovueP9lw1ZVDK,1
Bnhihjmi,1
Bnw1HgIbKGac,1
BoSsLH,1
Bobepg32,1
Body,1
Bookmarks-output_20250810121619,1
Booster,2
Boostrapper,1
Boot,1
BootstrapperNew1,1
BootstrapperV1.23_ModdedByHisako.exe,1
Bootstrapper_v2.23.exe,1
BouncyCastle.Crypto.dll,1
Bp6YZzWCLKdq0JWNLzXbc9rcqLePkIho,1
BrandingLoadString,1
BridgeBlockruntime,1
BridgeblockWeb,1
Bridgecommon,1
BridgehostMonitor,1
BridgehyperWebIntoSvc,1
Bridgemsinto,1
Bridgeperfdhcp,1
Bridgesession,1
BringWindowToTop,1
BrokerCommon,1
Broom,1
BroomSetup,2
Browser,1
BrowserHistory-output_20250810121619,1
BrowserreviewHost,1
Browsersessionhost,1
Bruh - Sound Effect (HD) - Gaming Sound FX,1
BsrvN3CUH1,1
BtUDlhECClBgLH,1
BtowsPlayer,1
BufferedPaintClear,2
Build,2
BuildCommDCBA,1
BuildCommDCBAndTimeoutsA,1
BuildCommDCBAndTimeoutsW,2
BuildCommDCBW,1
BujiDyqXmT,1
Butthole,1
Bv6oG62,1
BvEjaorTTX,1
BvoHiv,1
BvxRAUm78E,1
BwrBaeGNzt,1
ByndWFN,1
Bytebeat.Shingapi.tmp Tasksvc.exe,1
C POWERSHELL,1
C chcp 65001 && netsh wlan show profile | findstr All,1
C echo ^[autorun^] >autorun,1
C echo ^execute=^KasperskyScan^.exe >>autorun.inf,1
C echo ^open^=KasperskyScan^.exe >>autorun.inf,1
C netsh advfirewall set currentprofile state off,1
C netsh firewall set opmode mode=disable,1
C wbadmin DELETE SYSTEMSTATEBACKUP,2
C wbadmin DELETE SYSTEMSTATEBACKUP -deleteOldest,1
C wbadmin delete catalog -quiet,1
C wmic path win32_ComputerSystem get model,1
C wmic shadowcopy delete,2
C2rVersion,1
C65Q51Y3P02A2PS4U18,1
C7jwiCLg95fclpBmk4szHBm9N,1
C:6047bcaa19c485ae90e71bba962c1d39,1
C:Usersa.monaldoAppDataRoamingMicrosoftWindowswinhide.bat,1
CAcbnkPpqHcI,1
CBGCAFIIEC,1
CBgnSIvXvQ,1
CCSX,1
CCSX.exe.bat,1
CCTools,1
CDQXpTCzh,1
CDwKznI,1
CEEyrHLcCPwIl,1
CELESTIAL,1
CEosuxaIceB,1
CFnqYf,1
CGDBGCBGID,1
CGKJJj,1
CH1iF88EdsLv1RkDKOxs3Eiyf,1
CIDFont,1
CKnUVCQcaeclsI,1
CLIENT,1
CLIPART,1
CLibraryUpdater,1
CLibraryUpdater.exe CLibraryUpdater.exe ENABLE,1
CMP_RegisterNotification,1
CM_Connect_MachineA,1
CM_Disconnect_Machine,1
CM_Free_Log_Conf_Handle,2
CM_Free_Res_Des_Handle,2
CM_Get_Child,1
CM_Get_DevNode_Registry_PropertyW,1
CM_Get_DevNode_Status,1
CM_Get_DevNode_Status_Ex,1
CM_Get_Device_IDA,1
CM_Get_Device_IDW,1
CM_Get_Device_ID_Size,1
CM_Get_First_Log_Conf,1
CM_Get_First_Log_Conf_Ex,1
CM_Get_Next_Res_Des,1
CM_Get_Next_Res_Des_Ex,1
CM_Get_Parent,1
CM_Get_Res_Des_Data,1
CM_Get_Res_Des_Data_Ex,1
CM_Get_Res_Des_Data_Size,1
CM_Get_Res_Des_Data_Size_Ex,1
CM_Get_Sibling,1
CM_Locate_DevNodeW,1
CM_MapCrToWin32Err,1
CM_Open_DevNode_Key_Ex,1
CMap,1
COM Surrogate,2
COMDLG32,1
CONFIGNOTIFICATION,2
CONSOLEAPP1,1
COSPEMfr5s60,1
CP3Of07,1
CSC1038AADFA0314EBBB55EB250C870C0C9,1
CSC17AEEF1B9F3C4B4F9962F4F5BACDE0,1
CSC227D,1
CSC24C1E3AB94CA4136B28ABCAFCF1ACC26,1
CSC30DF6618D73A44E4BDB2BBEFECC05876,1
CSC554DCA92F0534F6BB81E68CF55C06220,1
CSC58DEADF8353A43B792C2ED52FE8FC95B,1
CSC5B1D5F32F6048549B8C95E3D4A460E5,1
CSC5EFDE25F378548B694B1ED49149592BE,1
CSC6067,1
CSC75D39D59F454DA08D23E5E082C54,1
CSC78AAA42DFAF447CF885675CB524D6F30,1
CSC79BCA3BF2AEF4709BAD86393B38F55B,1
CSC815D37F0BB2444EE9C2772E832A2B154,1
CSC87A0E8085A564F569840697152B6608E,1
CSC9826A01395F64BBB97379AA433A295C2,1
CSCA59CEA3AA3EE424D9515E947832A2D1A,1
CSCA69FE663D2E4D2BB5FEB47176C75C,1
CSCA9728B32EA784020B28E1D2377BCE3D,1
CSCAB1D,1
CSCB4051BD036D948DDA647342AE73BC894,1
CSCB5F7270B1132487AAF169D61E73D139,1
CSCB84,1
CSCB8B3B994B8A4E8D859A1E9018F48BE3,1
CSCB933721829EA4F3EB7AC89547CF25188,1
CSCB9BE378831104BF08BA74DDD84FB44C4,1
CSCBAFB5507FF0C4CCA9340287D0EB7AD7,1
CSCC31AAFE35CAB48EC984179679F23F6C2,1
CSCCBD8004573C543A88612CCA3E22AE6C2,1
CSCD115A3C4C60D42DA93D4DE8D4245AA,1
CSCD3B6897E1DF14AD688A4A42DC1DDC60,1
CSCD6C1C939C3204D2C9D2121468BFDFA73,1
CSCE119097C5D546EF97DFABB1864CBB2,1
CSCE20122E116684E229461F2E6565D45C0,1
CSCE949925B804546CAB573BD236131844B,1
CSCF497C69C8C6C4BF4AB9F731F04C34ED,1
CSCF9F38EBB9604C9ABED7FF6B77EB7E31,1
